production_id,machine_id,product_id,production_datetime,shift,planned_units,produced_units,defective_units
PR04146,M020,P006,2025-11-06 08:00:00,A,551,509,25
PR04147,M018,P009,2025-09-24 13:30:00,A,727,737,6
PR04148,M004,P007,2025-12-23 20:15:00,C,403,398,14
PR04149,M007,P008,2025-04-08 08:45:00,B,730,696,34
PR04150,M006,P015,2025-11-05 07:00:00,A,393,345,18
PR04151,M008,P010,2025-02-09 12:15:00,A,398,352,14
PR04152,M013,P011,2025-07-06 04:15:00,C,374,401,7
PR04153,M002,P003,2025-04-22 21:00:00,A,598,578,8
PR04154,M006,P010,2025-03-04 17:45:00,B,795,614,31
PR04155,M019,P012,2025-11-06 00:15:00,C,400,336,9
PR04156,M003,P008,2025-01-08 00:00:00,B,407,403,16
PR04157,M017,P015,2025-06-25 06:15:00,B,601,590,10
PR04158,M014,P010,2025-02-28 11:00:00,A,620,505,16
PR04159,M002,P014,2025-02-28 14:00:00,B,865,777,45
PR04160,M001,P014,2025-01-28 01:15:00,C,972,1061,47
PR04161,M001,P006,2025-04-14 09:00:00,C,483,510,22
PR04162,M005,P011,2025-12-30 06:15:00,C,571,584,20
PR04163,M003,P004,2025-06-29 05:45:00,A,693,581,31
PR04164,M017,P015,2025-02-20 13:45:00,C,877,797,17
PR04165,M017,P002,2025-04-21 05:45:00,A,805,824,22
PR04166,M011,P002,2025-08-10 14:45:00,B,438,501,3
PR04167,M006,P001,2025-04-07 16:45:00,C,562,534,3
PR04168,M011,P004,2025-10-21 09:00:00,C,794,778,44
PR04169,M002,P011,2025-01-12 09:00:00,B,669,710,34
PR04170,M011,P003,2025-01-15 14:30:00,C,627,472,9
PR04171,M020,P008,2025-05-30 13:45:00,A,757,570,17
PR04172,M010,P014,2025-01-04 17:15:00,A,324,269,7
PR04173,M015,P003,2025-06-23 16:15:00,B,629,539,29
PR04174,M006,P010,2025-11-25 19:45:00,A,548,569,7
PR04175,M007,P005,2025-03-02 22:15:00,A,433,359,3
PR04176,M020,P001,2025-08-07 06:45:00,B,846,655,35
PR04177,M009,P014,2025-01-16 05:30:00,B,342,344,14
PR04178,M018,P006,2025-02-09 23:00:00,B,771,589,16
PR04179,M009,P014,2025-10-18 13:45:00,A,499,535,26
PR04180,M003,P004,2025-08-18 23:00:00,C,615,623,22
PR04181,M009,P014,2025-12-03 16:00:00,B,891,746,43
PR04182,M003,P010,2025-12-24 13:45:00,B,711,714,20
PR04183,M014,P005,2025-03-08 08:45:00,B,329,268,3
PR04184,M007,P009,2025-02-08 15:45:00,A,341,266,4
PR04185,M005,P006,2025-05-09 22:30:00,A,535,423,13
PR04186,M018,P005,2025-03-18 01:30:00,C,951,885,38
PR04187,M006,P010,2025-10-16 17:45:00,C,541,438,13
PR04188,M006,P012,2025-04-08 06:30:00,B,783,815,32
PR04189,M017,P005,2025-01-16 19:15:00,B,889,789,30
PR04190,M019,P009,2025-05-27 17:30:00,A,572,420,13
PR04191,M018,P007,2025-06-13 23:45:00,C,993,827,29
PR04192,M008,P014,2025-08-21 12:15:00,A,459,363,8
PR04193,M009,P013,2025-06-09 00:45:00,A,945,756,12
PR04194,M009,P015,2025-03-01 08:15:00,C,394,308,13
PR04195,M007,P004,2025-06-25 05:45:00,B,516,459,13
PR04196,M004,P012,2025-08-24 01:30:00,C,582,434,11
PR04197,M019,P005,2025-06-06 06:30:00,B,597,645,15
PR04198,M003,P011,2025-10-18 10:45:00,C,956,796,37
PR04199,M012,P002,2025-09-30 22:30:00,A,483,501,16
PR04200,M020,P003,2025-11-16 03:00:00,B,717,553,18
PR04201,M015,P012,2025-12-05 12:30:00,A,482,526,8
PR04202,M004,P006,2025-06-15 06:45:00,A,683,606,22
PR04203,M017,P004,2025-01-02 01:45:00,B,623,623,25
PR04204,M018,P003,2025-09-03 18:15:00,B,540,497,29
PR04205,M010,P015,2025-06-16 23:15:00,A,378,256,7
PR04206,M003,P015,2025-09-02 17:45:00,B,472,392,18
PR04207,M013,P013,2025-11-20 13:00:00,C,735,639,29
PR04208,M005,P013,2025-11-17 13:15:00,A,756,758,29
PR04209,M003,P006,2025-09-23 15:00:00,C,695,524,10
PR04210,M007,P002,2025-01-05 03:00:00,B,468,422,5
PR04211,M020,P009,2025-01-23 00:30:00,B,353,299,17
PR04212,M013,P015,2025-09-19 07:15:00,A,415,435,4
PR04213,M020,P010,2025-05-16 23:30:00,C,444,408,19
PR04214,M003,P005,2025-08-20 16:30:00,A,467,302,3
PR04215,M008,P012,2025-05-23 08:15:00,C,563,469,15
PR04216,M011,P012,2025-08-05 02:30:00,C,892,741,25
PR04217,M016,P012,2025-12-29 19:30:00,C,767,792,13
PR04218,M019,P008,2025-09-15 05:15:00,C,329,232,8
PR04219,M002,P006,2025-11-04 20:15:00,C,699,645,25
PR04220,M009,P014,2025-04-22 19:30:00,A,988,905,20
PR04221,M012,P013,2025-10-19 01:15:00,C,649,687,8
PR04222,M014,P004,2025-11-20 13:45:00,B,735,722,38
PR04223,M003,P001,2025-06-07 21:45:00,A,702,442,22
PR04224,M010,P014,2025-09-14 09:15:00,C,698,550,7
PR04225,M020,P011,2025-05-27 03:00:00,A,433,429,14
PR04226,M008,P008,2025-06-14 12:30:00,B,546,483,24
PR04227,M011,P008,2025-10-30 10:00:00,A,757,696,17
PR04228,M011,P014,2025-09-06 08:30:00,C,458,410,6
PR04229,M011,P013,2025-10-10 09:45:00,A,768,779,32
PR04230,M014,P006,2025-03-22 15:15:00,A,936,757,32
PR04231,M002,P003,2025-04-18 19:45:00,A,808,716,26
PR04232,M018,P005,2025-04-25 21:30:00,A,575,361,2
PR04233,M011,P004,2025-06-25 18:00:00,C,431,305,9
PR04234,M016,P007,2025-10-06 10:00:00,C,506,517,20
PR04235,M006,P001,2025-05-07 10:15:00,B,929,781,23
PR04236,M007,P005,2025-01-31 16:30:00,B,444,331,16
PR04237,M012,P010,2025-02-09 02:45:00,A,838,713,29
PR04238,M003,P008,2025-12-04 06:00:00,A,593,462,27
PR04239,M012,P005,2025-07-16 01:15:00,B,507,541,5
PR04240,M014,P001,2025-02-14 16:30:00,C,555,431,21
PR04241,M018,P001,2025-04-03 21:00:00,C,945,894,49
PR04242,M016,P012,2025-03-23 21:00:00,C,332,332,19
PR04243,M013,P005,2025-07-31 15:45:00,B,774,703,40
PR04244,M017,P002,2025-06-28 09:30:00,C,932,943,16
PR04245,M005,P007,2025-06-19 22:30:00,C,506,428,23
PR04246,M018,P010,2025-04-15 18:30:00,C,680,523,26
PR04247,M003,P005,2025-03-11 06:15:00,C,493,488,21
PR04248,M009,P001,2025-09-24 10:30:00,B,329,276,4
PR04249,M010,P005,2025-03-12 13:00:00,C,694,603,36
PR04250,M014,P005,2025-09-02 13:15:00,C,409,402,22
PR04251,M008,P001,2025-05-06 23:30:00,A,976,729,27
PR04252,M006,P006,2025-10-26 09:00:00,A,747,627,32
PR04253,M015,P008,2025-12-08 01:15:00,A,534,532,21
PR04254,M018,P010,2025-03-24 11:15:00,A,849,659,39
PR04255,M019,P002,2025-10-30 21:30:00,C,917,824,19
PR04256,M010,P005,2025-12-28 22:30:00,B,621,660,18
PR04257,M006,P005,2025-05-09 10:15:00,A,543,579,34
PR04258,M001,P013,2025-09-27 12:45:00,A,851,726,14
PR04259,M010,P007,2025-09-15 18:45:00,B,799,742,40
PR04260,M011,P015,2025-01-23 23:15:00,A,733,666,31
PR04261,M002,P014,2025-03-07 16:00:00,C,358,355,11
PR04262,M014,P002,2025-09-11 07:30:00,A,733,552,10
PR04263,M009,P006,2025-12-06 09:00:00,B,799,781,8
PR04264,M017,P012,2025-06-15 05:45:00,C,653,576,9
PR04265,M002,P007,2025-04-14 04:45:00,B,801,696,40
PR04266,M011,P006,2025-09-24 16:00:00,B,655,555,17
PR04267,M019,P004,2025-12-13 13:00:00,B,731,709,42
PR04268,M012,P006,2025-05-03 12:30:00,A,717,675,16
PR04269,M005,P005,2025-12-23 13:00:00,B,373,267,4
PR04270,M019,P003,2025-02-08 16:15:00,A,682,569,15
PR04271,M013,P010,2025-03-16 20:45:00,B,881,775,40
PR04272,M020,P007,2025-10-11 09:45:00,C,884,846,28
PR04273,M007,P007,2025-04-12 02:45:00,C,529,418,8
PR04274,M005,P004,2025-04-04 05:30:00,A,876,903,25
PR04275,M013,P004,2025-03-03 04:45:00,A,588,561,6
PR04276,M001,P014,2025-11-07 02:45:00,C,549,458,19
PR04277,M001,P007,2025-07-05 21:30:00,A,531,599,9
PR04278,M015,P006,2025-06-28 13:45:00,B,511,488,12
PR04279,M010,P015,2025-11-14 23:30:00,A,470,406,2
PR04280,M005,P005,2025-12-30 01:15:00,C,463,403,2
PR04281,M005,P011,2025-03-31 22:45:00,C,611,654,32
PR04282,M005,P001,2025-04-28 10:45:00,A,382,289,10
PR04283,M005,P011,2025-10-04 00:45:00,A,988,926,55
PR04284,M004,P002,2025-10-15 10:15:00,C,965,1010,54
PR04285,M013,P007,2025-03-25 16:00:00,B,777,644,11
PR04286,M016,P003,2025-07-21 07:45:00,C,966,908,35
PR04287,M001,P004,2025-02-07 20:15:00,A,462,428,9
PR04288,M001,P014,2025-12-17 15:00:00,A,477,421,16
PR04289,M005,P012,2025-09-09 11:15:00,B,653,637,26
PR04290,M019,P011,2025-06-25 04:45:00,B,637,608,31
PR04291,M003,P003,2025-01-25 23:15:00,C,355,258,8
PR04292,M018,P010,2025-07-23 10:15:00,A,590,605,24
PR04293,M001,P015,2025-09-14 11:15:00,C,913,975,14
PR04294,M014,P005,2025-02-07 10:00:00,C,583,584,17
PR04295,M017,P015,2025-02-15 07:45:00,A,386,313,8
PR04296,M009,P012,2025-03-10 22:45:00,C,411,449,18
PR04297,M009,P012,2025-12-08 00:15:00,B,876,755,16
PR04298,M018,P009,2025-08-23 15:45:00,B,704,490,26
PR04299,M019,P014,2025-06-25 20:30:00,A,316,391,17
PR04300,M005,P004,2025-12-24 11:30:00,C,709,680,23
PR04301,M010,P002,2025-12-23 20:30:00,A,905,894,10
PR04302,M011,P011,2025-11-23 14:00:00,A,725,626,22
PR04303,M001,P015,2025-07-29 01:45:00,A,847,640,27
PR04304,M003,P003,2025-11-21 22:15:00,A,863,906,10
PR04305,M001,P004,2025-10-23 19:45:00,C,705,702,10
PR04306,M013,P006,2025-08-16 07:30:00,B,556,512,30
PR04307,M011,P008,2025-09-05 00:45:00,B,955,720,20
PR04308,M013,P014,2025-04-10 18:45:00,B,800,712,16
PR04309,M011,P005,2025-04-14 19:15:00,B,377,324,18
PR04310,M012,P009,2025-10-09 20:45:00,C,546,531,4
PR04311,M019,P013,2025-08-08 17:00:00,A,359,321,4
PR04312,M017,P015,2025-08-05 13:15:00,A,623,596,19
PR04313,M004,P014,2025-12-18 01:30:00,B,828,627,13
PR04314,M002,P015,2025-11-08 14:00:00,A,341,250,14
PR04315,M016,P005,2025-08-19 06:30:00,A,563,533,21
PR04316,M020,P005,2025-07-25 18:15:00,A,887,815,6
PR04317,M001,P006,2025-04-18 03:30:00,B,889,783,9
PR04318,M003,P002,2025-03-06 21:30:00,A,970,985,14
PR04319,M010,P003,2025-10-26 20:00:00,C,501,441,3
PR04320,M020,P012,2025-10-23 09:00:00,C,485,363,11
PR04321,M015,P007,2025-01-19 23:15:00,B,442,321,9
PR04322,M011,P015,2025-01-19 20:45:00,A,469,470,16
PR04323,M018,P008,2025-04-14 09:00:00,B,963,695,25
PR04324,M014,P004,2025-05-29 21:15:00,A,321,231,8
PR04325,M013,P013,2025-12-20 18:15:00,B,948,880,5
PR04326,M010,P009,2025-05-05 16:15:00,A,304,236,6
PR04327,M014,P001,2025-10-10 10:00:00,B,527,431,13
PR04328,M018,P009,2025-08-13 14:45:00,C,763,674,25
PR04329,M015,P005,2025-03-11 01:15:00,A,360,281,8
PR04330,M014,P001,2025-07-03 16:15:00,B,543,505,3
PR04331,M006,P007,2025-08-13 15:45:00,B,413,369,14
PR04332,M014,P008,2025-06-24 14:00:00,B,493,497,10
PR04333,M010,P013,2025-12-24 11:00:00,B,616,457,11
PR04334,M020,P010,2025-12-14 16:15:00,A,630,503,14
PR04335,M016,P015,2025-12-29 03:30:00,A,406,417,19
PR04336,M014,P008,2025-04-29 17:30:00,A,376,324,9
PR04337,M020,P009,2025-11-29 11:00:00,A,976,919,5
PR04338,M014,P006,2025-09-16 23:15:00,C,369,301,5
PR04339,M012,P007,2025-01-31 05:45:00,A,627,543,21
PR04340,M020,P015,2025-12-19 07:15:00,B,853,803,15
PR04341,M016,P014,2025-03-12 08:30:00,C,762,625,33
PR04342,M007,P013,2025-11-23 04:45:00,A,496,485,3
PR04343,M006,P012,2025-05-18 21:15:00,C,775,616,26
PR04344,M009,P008,2025-09-19 20:45:00,B,893,971,56
PR04345,M018,P013,2025-04-03 06:45:00,B,325,211,4
PR04346,M007,P015,2025-12-22 05:45:00,A,839,615,37
PR04347,M008,P003,2025-11-09 04:15:00,C,885,993,58
PR04348,M009,P014,2025-12-23 00:45:00,C,489,447,19
PR04349,M011,P009,2025-02-18 16:30:00,C,581,478,19
PR04350,M013,P004,2025-05-03 02:30:00,A,303,290,5
PR04351,M010,P008,2025-04-14 05:15:00,C,741,646,25
PR04352,M017,P010,2025-10-07 12:30:00,C,753,596,30
PR04353,M014,P003,2025-08-12 20:15:00,C,394,323,3
PR04354,M010,P008,2025-07-28 17:30:00,B,695,512,20
PR04355,M017,P010,2025-01-26 21:15:00,C,515,391,11
PR04356,M013,P004,2025-11-24 09:45:00,A,778,851,35
PR04357,M013,P015,2025-07-23 06:15:00,A,316,322,10
PR04358,M020,P001,2025-09-21 00:15:00,C,512,508,14
PR04359,M009,P014,2025-05-26 21:45:00,C,588,519,31
PR04360,M004,P007,2025-12-29 07:00:00,B,534,538,4
PR04361,M011,P005,2025-05-01 12:45:00,A,483,561,14
PR04362,M013,P003,2025-05-29 00:30:00,A,764,712,40
PR04363,M013,P012,2025-10-22 11:00:00,B,406,342,3
PR04364,M010,P007,2025-01-23 23:00:00,C,487,499,27
PR04365,M020,P002,2025-01-10 20:00:00,C,752,600,30
PR04366,M013,P011,2025-07-14 04:30:00,B,584,416,3
PR04367,M003,P007,2025-10-07 17:30:00,B,627,692,35
PR04368,M019,P004,2025-01-29 05:30:00,B,456,458,22
PR04369,M015,P013,2025-05-17 23:30:00,A,314,294,2
PR04370,M001,P006,2025-11-12 16:30:00,C,324,205,8
PR04371,M007,P013,2025-01-16 13:45:00,A,755,545,9
PR04372,M009,P012,2025-09-13 02:30:00,A,766,704,16
PR04373,M006,P009,2025-03-29 18:15:00,C,599,576,29
PR04374,M012,P003,2025-10-09 02:30:00,A,969,751,25
PR04375,M002,P014,2025-08-14 12:00:00,B,423,479,7
PR04376,M003,P004,2025-01-30 15:15:00,C,439,400,22
PR04377,M006,P008,2025-06-01 07:00:00,B,552,552,4
PR04378,M010,P005,2025-11-04 12:15:00,A,545,483,16
PR04379,M005,P014,2025-12-14 07:45:00,C,957,822,31
PR04380,M014,P011,2025-10-15 11:00:00,B,495,444,3
PR04381,M001,P006,2025-02-19 09:45:00,A,971,820,27
PR04382,M011,P002,2025-05-20 21:45:00,C,976,776,29
PR04383,M009,P008,2025-03-06 06:45:00,C,799,635,12
PR04384,M009,P014,2025-12-20 07:00:00,C,373,336,11
PR04385,M017,P007,2025-01-06 00:15:00,B,562,404,17
PR04386,M013,P007,2025-12-12 15:15:00,B,790,640,13
PR04387,M016,P005,2025-01-03 14:15:00,A,524,444,23
PR04388,M020,P004,2025-03-17 00:00:00,C,856,558,16
PR04389,M010,P004,2025-11-24 04:30:00,C,435,417,9
PR04390,M011,P008,2025-05-07 11:00:00,B,711,475,13
PR04391,M004,P007,2025-07-11 04:45:00,A,728,749,13
PR04392,M018,P002,2025-07-24 15:00:00,A,770,615,12
PR04393,M008,P013,2025-06-23 07:45:00,C,694,758,43
PR04394,M020,P006,2025-04-23 00:15:00,A,939,989,24
PR04395,M018,P014,2025-12-24 12:00:00,B,834,819,31
PR04396,M020,P008,2025-05-02 09:00:00,C,395,294,11
PR04397,M015,P001,2025-06-05 14:30:00,B,578,589,18
PR04398,M003,P010,2025-10-29 19:00:00,B,889,1022,31
PR04399,M002,P011,2025-07-06 12:30:00,A,888,747,8
PR04400,M013,P009,2025-12-18 08:00:00,C,651,594,33
PR04401,M016,P015,2025-10-25 03:00:00,B,831,920,40
PR04402,M006,P013,2025-08-08 19:30:00,A,519,388,20
PR04403,M019,P010,2025-12-17 16:45:00,A,977,914,52
PR04404,M003,P002,2025-07-18 10:45:00,A,485,413,8
PR04405,M004,P003,2025-05-16 17:30:00,B,750,841,47
PR04406,M005,P014,2025-06-17 15:15:00,C,862,861,31
PR04407,M006,P005,2025-03-02 05:45:00,C,875,851,47
PR04408,M017,P005,2025-12-11 18:00:00,A,939,939,6
PR04409,M007,P008,2025-12-23 11:30:00,B,676,531,26
PR04410,M001,P008,2025-04-15 03:30:00,A,677,613,36
PR04411,M001,P001,2025-08-11 19:30:00,A,561,528,24
PR04412,M004,P001,2025-05-20 01:45:00,C,678,581,8
PR04413,M006,P003,2025-08-05 09:00:00,C,755,736,20
PR04414,M009,P005,2025-10-15 16:30:00,C,612,462,26
PR04415,M007,P013,2025-12-31 15:15:00,B,683,567,18
PR04416,M017,P015,2025-07-28 20:30:00,B,582,450,26
PR04417,M007,P010,2025-10-14 22:15:00,C,982,889,39
PR04418,M014,P012,2025-12-23 04:30:00,B,963,946,8
PR04419,M008,P012,2025-08-24 03:30:00,A,499,537,17
PR04420,M002,P005,2025-05-12 01:15:00,A,658,564,27
PR04421,M001,P008,2025-04-13 03:45:00,A,998,829,26
PR04422,M011,P001,2025-03-21 14:45:00,B,405,357,6
PR04423,M017,P009,2025-06-01 05:45:00,C,461,420,9
PR04424,M006,P014,2025-02-21 15:45:00,B,772,662,37
PR04425,M019,P002,2025-01-18 04:30:00,B,619,546,32
PR04426,M014,P001,2025-09-19 09:45:00,B,579,623,7
PR04427,M004,P006,2025-07-16 14:15:00,C,969,727,19
PR04428,M003,P004,2025-12-26 11:00:00,B,979,1038,28
PR04429,M014,P007,2025-01-16 22:45:00,B,531,441,19
PR04430,M006,P005,2025-08-11 12:30:00,A,593,614,14
PR04431,M017,P012,2025-11-18 20:00:00,B,721,767,33
PR04432,M017,P001,2025-02-07 14:00:00,B,674,651,6
PR04433,M018,P007,2025-08-20 07:15:00,B,418,341,12
PR04434,M001,P008,2025-07-02 10:30:00,A,436,341,8
PR04435,M002,P009,2025-06-28 21:30:00,B,809,605,35
PR04436,M011,P015,2025-09-30 15:30:00,C,596,444,21
PR04437,M013,P004,2025-10-28 18:45:00,B,971,801,30
PR04438,M012,P002,2025-08-09 00:00:00,B,692,642,15
PR04439,M019,P006,2025-02-14 15:45:00,A,671,467,16
PR04440,M011,P009,2025-02-04 05:45:00,C,502,389,21
PR04441,M009,P007,2025-01-11 21:00:00,A,939,994,16
PR04442,M014,P013,2025-07-23 08:45:00,B,378,325,18
PR04443,M002,P012,2025-05-08 04:15:00,C,430,460,22
PR04444,M006,P010,2025-09-19 03:00:00,C,409,261,11
PR04445,M008,P008,2025-08-15 02:30:00,B,344,276,11
PR04446,M016,P013,2025-10-11 21:00:00,C,439,433,14
PR04447,M001,P006,2025-05-08 00:00:00,C,833,836,31
PR04448,M001,P006,2025-09-18 01:00:00,A,574,456,8
PR04449,M017,P012,2025-10-11 23:00:00,C,349,349,8
PR04450,M008,P002,2025-08-10 18:00:00,A,949,740,8
PR04451,M006,P015,2025-07-30 22:45:00,B,882,750,30
PR04452,M012,P010,2025-08-09 14:45:00,C,564,438,5
PR04453,M009,P010,2025-04-08 12:15:00,C,352,329,17
PR04454,M005,P001,2025-06-14 19:00:00,A,476,364,19
PR04455,M004,P013,2025-04-25 02:30:00,B,743,666,30
PR04456,M010,P010,2025-07-20 11:45:00,C,824,774,13
PR04457,M004,P007,2025-06-26 01:30:00,B,540,516,11
PR04458,M019,P015,2025-06-30 01:45:00,B,447,438,19
PR04459,M018,P015,2025-04-08 04:15:00,B,531,497,27
PR04460,M019,P006,2025-07-17 08:00:00,B,490,423,23
PR04461,M017,P004,2025-09-08 08:30:00,C,857,734,17
PR04462,M009,P014,2025-05-06 09:00:00,A,830,663,13
PR04463,M006,P001,2025-12-12 20:45:00,B,827,680,8
PR04464,M020,P007,2025-11-10 12:30:00,A,690,617,9
PR04465,M011,P004,2025-08-23 13:15:00,B,442,342,5
PR04466,M012,P006,2025-03-04 17:15:00,C,927,911,40
PR04467,M017,P001,2025-08-29 17:00:00,A,464,499,26
PR04468,M019,P005,2025-08-21 15:00:00,B,994,1000,28
PR04469,M007,P005,2025-01-10 04:45:00,A,976,960,46
PR04470,M006,P004,2025-11-25 09:15:00,C,936,736,34
PR04471,M014,P007,2025-12-25 03:45:00,C,978,1035,41
PR04472,M002,P012,2025-09-07 23:30:00,A,781,683,27
PR04473,M018,P003,2025-02-10 21:00:00,B,602,437,20
PR04474,M012,P011,2025-01-10 02:45:00,A,780,788,38
PR04475,M005,P005,2025-04-07 23:30:00,A,445,348,14
PR04476,M009,P006,2025-07-04 15:45:00,B,761,783,24
PR04477,M006,P002,2025-12-12 10:00:00,A,468,481,26
PR04478,M013,P004,2025-05-25 16:30:00,C,742,764,13
PR04479,M001,P013,2025-04-28 18:45:00,C,847,794,12
PR04480,M019,P013,2025-12-08 09:45:00,C,639,605,24
PR04481,M008,P011,2025-05-07 11:30:00,C,757,783,34
PR04482,M005,P015,2025-04-01 16:30:00,B,547,431,17
PR04483,M014,P012,2025-06-08 13:00:00,B,729,701,40
PR04484,M014,P004,2025-11-27 14:00:00,C,832,859,31
PR04485,M011,P013,2025-08-01 23:00:00,C,530,522,25
PR04486,M015,P003,2025-03-11 22:00:00,A,417,457,11
PR04487,M005,P007,2025-11-20 10:00:00,C,389,327,12
PR04488,M020,P015,2025-04-11 16:45:00,B,661,555,32
PR04489,M001,P001,2025-12-14 14:00:00,C,790,683,33
PR04490,M017,P014,2025-11-27 03:00:00,B,330,202,4
PR04491,M004,P005,2025-12-08 13:00:00,C,704,588,22
PR04492,M001,P011,2025-01-22 18:45:00,C,755,591,26
PR04493,M006,P011,2025-01-05 00:30:00,A,946,961,14
PR04494,M005,P010,2025-09-05 21:30:00,B,903,958,27
PR04495,M003,P003,2025-09-22 06:00:00,C,653,525,24
PR04496,M015,P006,2025-04-22 08:15:00,C,540,480,27
PR04497,M013,P013,2025-08-18 21:45:00,B,809,712,36
PR04498,M010,P012,2025-09-30 15:30:00,C,349,333,3
PR04499,M006,P014,2025-10-30 14:00:00,C,562,417,23
PR04500,M016,P014,2025-01-16 13:00:00,B,976,1044,39
PR04501,M003,P008,2025-07-21 12:45:00,A,918,927,12
PR04502,M008,P013,2025-03-29 09:15:00,C,677,558,18
PR04503,M012,P012,2025-01-26 06:15:00,A,656,572,32
PR04504,M001,P008,2025-07-05 10:45:00,C,688,685,15
PR04505,M015,P014,2025-02-17 23:00:00,B,977,854,32
PR04506,M013,P002,2025-05-18 23:45:00,B,994,1058,9
PR04507,M006,P014,2025-11-09 22:15:00,B,972,857,31
PR04508,M002,P010,2025-06-20 12:30:00,B,561,442,23
PR04509,M013,P004,2025-02-02 20:30:00,B,702,626,5
PR04510,M009,P001,2025-03-16 22:00:00,B,355,376,3
PR04511,M012,P013,2025-09-19 14:00:00,A,607,605,28
PR04512,M020,P007,2025-12-19 23:45:00,B,946,1019,40
PR04513,M002,P006,2025-03-23 15:15:00,B,909,758,23
PR04514,M019,P015,2025-06-02 16:00:00,C,785,555,8
PR04515,M001,P001,2025-07-16 19:00:00,C,633,432,25
PR04516,M007,P003,2025-03-07 18:15:00,B,522,493,25
PR04517,M018,P014,2025-09-18 18:15:00,C,782,775,15
PR04518,M020,P002,2025-05-28 02:30:00,C,811,734,32
PR04519,M014,P011,2025-05-17 05:30:00,B,364,335,3
PR04520,M005,P012,2025-06-22 17:15:00,C,458,395,10
PR04521,M005,P013,2025-06-15 17:45:00,A,984,755,4
PR04522,M012,P003,2025-10-08 22:15:00,C,922,969,47
PR04523,M014,P005,2025-08-13 16:45:00,B,406,373,20
PR04524,M012,P006,2025-03-22 13:30:00,A,810,641,13
PR04525,M018,P006,2025-08-21 21:15:00,C,832,677,8
PR04526,M010,P014,2025-12-17 01:00:00,B,852,682,19
PR04527,M018,P015,2025-01-14 23:30:00,C,855,693,8
PR04528,M009,P005,2025-10-12 21:45:00,B,798,749,37
PR04529,M007,P014,2025-08-11 02:15:00,B,757,696,20
PR04530,M010,P014,2025-11-21 09:45:00,B,638,471,8
PR04531,M014,P015,2025-08-15 08:45:00,A,534,349,5
PR04532,M010,P004,2025-09-15 03:00:00,C,653,480,8
PR04533,M010,P001,2025-11-24 15:15:00,B,595,725,8
PR04534,M020,P008,2025-11-21 00:30:00,C,784,629,18
PR04535,M014,P007,2025-10-16 13:15:00,A,909,651,19
PR04536,M015,P013,2025-10-20 17:30:00,B,894,717,26
PR04537,M012,P009,2025-09-06 23:15:00,B,698,623,21
PR04538,M008,P002,2025-06-03 16:30:00,C,970,1039,31
PR04539,M014,P004,2025-11-10 17:30:00,C,568,475,13
PR04540,M009,P004,2025-06-13 05:30:00,B,790,594,19
PR04541,M003,P013,2025-11-24 05:00:00,C,445,350,9
PR04542,M018,P014,2025-02-11 17:45:00,A,640,585,22
PR04543,M001,P006,2025-03-06 23:15:00,B,908,681,16
PR04544,M012,P005,2025-06-29 23:00:00,A,748,524,12
PR04545,M016,P002,2025-06-15 23:00:00,A,885,701,19
PR04546,M014,P006,2025-04-07 19:15:00,A,552,605,33
PR04547,M018,P001,2025-04-14 11:15:00,C,677,557,28
PR04548,M017,P008,2025-07-22 05:15:00,C,422,408,23
PR04549,M016,P004,2025-09-08 20:30:00,B,948,817,39
PR04550,M019,P011,2025-08-06 07:00:00,C,902,916,28
PR04551,M011,P015,2025-05-07 13:45:00,B,721,481,16
PR04552,M015,P012,2025-01-06 01:30:00,A,584,630,26
PR04553,M003,P001,2025-11-04 12:15:00,B,924,951,43
PR04554,M017,P003,2025-11-10 07:15:00,B,451,298,4
PR04555,M016,P002,2025-05-29 12:15:00,A,316,261,6
PR04556,M015,P003,2025-08-23 14:30:00,B,508,486,25
PR04557,M017,P011,2025-11-23 10:00:00,C,904,929,6
PR04558,M018,P013,2025-06-05 00:45:00,A,637,590,28
PR04559,M020,P006,2025-07-06 06:45:00,A,646,572,10
PR04560,M002,P007,2025-08-21 23:00:00,C,657,498,8
PR04561,M018,P008,2025-08-01 14:15:00,A,366,336,12
PR04562,M018,P013,2025-04-04 15:30:00,A,529,460,24
PR04563,M014,P012,2025-02-27 09:15:00,A,617,424,2
PR04564,M009,P011,2025-10-17 01:30:00,C,843,679,19
PR04565,M014,P001,2025-04-15 13:00:00,B,733,656,15
PR04566,M008,P012,2025-09-01 15:30:00,B,658,641,19
PR04567,M005,P006,2025-05-29 03:00:00,A,626,666,20
PR04568,M018,P011,2025-05-31 01:15:00,C,636,564,28
PR04569,M005,P004,2025-09-15 17:00:00,B,326,362,12
PR04570,M002,P009,2025-09-06 16:30:00,A,668,636,25
PR04571,M010,P010,2025-03-20 09:00:00,A,316,328,10
PR04572,M004,P002,2025-03-01 12:45:00,B,314,291,3
PR04573,M012,P001,2025-11-22 11:45:00,A,747,558,11
PR04574,M018,P010,2025-01-22 09:30:00,A,865,711,41
PR04575,M013,P005,2025-03-08 20:45:00,C,323,318,2
PR04576,M017,P001,2025-06-07 19:15:00,C,640,531,13
PR04577,M010,P006,2025-04-26 20:45:00,B,516,443,23
PR04578,M008,P006,2025-09-19 23:00:00,A,796,607,27
PR04579,M014,P007,2025-06-01 20:15:00,C,566,423,17
